Date, Open, High, Low, Close
05/19/00, 7112.36, 7254.95, 7254.95, 7112.36
05/18/00, 7267.72, 7420.29, 7420.29, 7267.72
05/17/00, 7308.84, 7461.44, 7461.44, 7308.84
05/16/00, 7419.53, 7558.53, 7558.53, 7419.53
05/15/00, 7356.08, 7492.90, 7492.90, 7356.08
05/12/00, 7331.69, 7465.68, 7465.68, 7331.69
05/11/00, 7347.44, 7486.96, 7486.96, 7347.44
05/10/00, 7476.38, 7601.93, 7601.93, 7476.38
05/09/00, 7431.76, 7570.67, 7570.67, 7431.76
05/08/00, 7304.23, 7453.28, 7453.28, 7304.23
05/05/00, 7267.39, 7431.39, 7431.39, 7267.39
05/04/00, 7282.19, 7461.07, 7461.07, 7282.19
05/03/00, 7317.50, 7502.15, 7502.15, 7317.50
05/02/00, 7257.04, 7456.21, 7456.21, 7257.04
04/28/00, 7250.19, 7445.10, 7445.10, 7250.19
04/26/00, 7204.05, 7400.09, 7400.09, 7204.05
04/25/00, 7142.71, 7332.87, 7332.87, 7142.71
04/20/00, 6984.48, 7179.06, 7179.06, 6984.48
04/19/00, 6832.50, 7028.62, 7028.62, 6832.50
04/18/00, 6718.31, 6908.65, 6908.65, 6718.31
04/17/00, 6452.53, 6632.56, 6632.56, 6452.53
04/14/00, 6982.73, 7162.68, 7162.68, 6982.73
04/13/00, 7204.77, 7377.17, 7377.17, 7204.77
04/12/00, 7459.61, 7628.35, 7628.35, 7459.61
04/11/00, 7537.15, 7709.83, 7709.83, 7537.15
04/10/00, 7676.87, 7856.61, 7856.61, 7676.87
04/07/00, 7646.53, 7831.47, 7831.47, 7646.53
04/06/00, 7664.69, 7848.91, 7848.91, 7664.69
04/05/00, 7559.43, 7739.24, 7739.24, 7559.43
04/04/00, 7842.95, 8017.76, 8017.76, 7842.95
04/03/00, 7790.23, 7982.26, 7982.26, 7790.23
03/31/00, 7765.41, 7957.23, 7957.23, 7765.41
03/30/00, 7736.59, 7944.56, 7944.56, 7736.59
03/29/00, 7913.46, 8122.06, 8122.06, 7913.46
03/28/00, 7867.23, 8090.61, 8090.61, 7867.23
03/27/00, 8013.11, 8243.85, 8243.85, 8013.11
03/24/00, 7985.54, 8209.06, 8209.06, 7985.54
03/23/00, 7922.86, 8138.33, 8138.33, 7922.86
03/22/00, 7857.49, 8080.61, 8080.61, 7857.49
03/20/00, 7804.15, 8014.77, 8014.77, 7804.15
03/17/00, 7781.96, 7997.57, 7997.57, 7781.96
03/16/00, 7715.72, 7937.83, 7937.83, 7715.72
03/15/00, 7573.51, 7823.88, 7823.88, 7573.51
03/14/00, 7575.34, 7829.82, 7829.82, 7575.34
03/13/00, 7408.71, 7668.52, 7668.52, 7408.71
03/10/00, 7673.95, 7925.89, 7925.89, 7673.95
03/09/00, 7695.41, 7948.58, 7948.58, 7695.41
03/08/00, 7778.76, 8018.01, 8018.01, 7778.76
03/07/00, 7839.70, 8074.40, 8074.40, 7839.70
03/06/00, 7837.15, 8062.41, 8062.41, 7837.15
03/03/00, 7779.48, 8014.51, 8014.51, 7779.48
03/02/00, 7772.88, 8012.22, 8012.22, 7772.88
03/01/00, 7853.51, 8109.41, 8109.41, 7853.51
02/29/00, 7733.24, 7992.36, 7992.36, 7733.24
02/28/00, 7772.35, 8031.80, 8031.80, 7772.35
02/25/00, 7887.76, 8161.37, 8161.37, 7887.76
02/24/00, 8000.85, 8273.50, 8273.50, 8000.85
02/23/00, 7996.26, 8269.98, 8269.98, 7996.26
02/22/00, 7930.86, 8189.90, 8189.90, 7930.86
02/21/00, 8115.60, 8366.48, 8366.48, 8115.60
02/18/00, 8302.28, 8544.33, 8544.33, 8302.28
02/17/00, 8339.28, 8573.81, 8573.81, 8339.28
02/16/00, 8187.85, 8424.75, 8424.75, 8187.85
02/15/00, 8266.71, 8512.38, 8512.38, 8266.71
02/14/00, 8352.93, 8607.37, 8607.37, 8352.93
02/11/00, 8462.87, 8723.73, 8723.73, 8462.87
02/10/00, 8573.19, 8826.41, 8826.41, 8573.19
02/09/00, 8704.60, 8944.77, 8944.77, 8704.60
02/08/00, 8660.50, 8889.78, 8889.78, 8660.50
02/07/00, 8627.63, 8862.80, 8862.80, 8627.63
02/04/00, 8464.74, 8691.57, 8691.57, 8464.74
02/03/00, 8562.83, 8795.26, 8795.26, 8562.83
02/02/00, 8513.14, 8749.88, 8749.88, 8513.14
02/01/00, 8532.03, 8763.43, 8763.43, 8532.03
01/31/00, 8249.35, 8475.33, 8475.33, 8249.35
01/28/00, 8313.90, 8537.55, 8537.55, 8313.90
01/27/00, 8434.32, 8656.69, 8656.69, 8434.32
01/26/00, 8446.01, 8656.49, 8656.49, 8446.01
01/25/00, 8561.69, 8781.75, 8781.75, 8561.69
01/24/00, 8795.76, 9012.80, 9012.80, 8795.76
01/21/00, 8826.70, 9043.07, 9043.07, 8826.70
01/20/00, 8934.72, 9151.41, 9151.41, 8934.72
01/19/00, 8924.83, 9151.14, 9151.14, 8924.83
01/18/00, 8948.62, 9187.30, 9187.30, 8948.62
01/17/00, 8998.27, 9226.51, 9226.51, 8998.27
01/14/00, 8797.66, 9035.16, 9035.16, 8797.66
01/13/00, 8721.48, 8953.15, 8953.15, 8721.48
01/12/00, 8728.11, 8946.25, 8946.25, 8728.11
01/11/00, 8775.57, 9002.97, 9002.97, 8775.57
01/10/00, 8752.14, 8963.55, 8963.55, 8752.14
01/07/00, 8471.78, 8653.58, 8653.58, 8471.78
01/06/00, 8262.23, 8432.50, 8432.50, 8262.23
01/05/00, 8249.97, 8422.18, 8422.18, 8249.97
01/04/00, 8337.41, 8516.30, 8516.30, 8337.41
12/29/99, 8357.19, 8542.78, 8542.78, 8357.19
12/28/99, 8255.74, 8448.77, 8448.77, 8255.74
12/24/99, 8282.01, 8458.94, 8458.94, 8282.01
12/23/99, 8236.58, 8422.63, 8422.63, 8236.58
12/22/99, 8263.18, 8434.24, 8434.24, 8263.18
12/21/99, 8233.35, 8397.48, 8397.48, 8233.35
12/20/99, 8347.43, 8495.05, 8495.05, 8347.43
12/17/99, 8174.11, 8320.29, 8320.29, 8174.11
12/15/99, 7952.53, 8115.12, 8115.12, 7952.53
12/14/99, 7943.72, 8113.22, 8113.22, 7943.72
12/13/99, 7997.68, 8163.80, 8163.80, 7997.68
12/10/99, 7892.30, 8066.76, 8066.76, 7892.30
12/09/99, 7841.90, 8007.44, 8007.44, 7841.90
12/08/99, 7799.23, 7943.74, 7943.74, 7799.23
12/07/99, 7698.75, 7850.16, 7850.16, 7698.75
12/06/99, 7638.41, 7789.23, 7789.23, 7638.41
12/03/99, 7566.66, 7714.78, 7714.78, 7566.66
12/02/99, 7554.24, 7707.58, 7707.58, 7554.24
12/01/99, 7463.33, 7613.30, 7613.30, 7463.33
11/30/99, 7405.91, 7552.63, 7552.63, 7405.91
11/29/99, 7409.79, 7570.72, 7570.72, 7409.79
11/26/99, 7417.82, 7590.66, 7590.66, 7417.82
11/25/99, 7315.83, 7501.70, 7501.70, 7315.83
11/24/99, 7328.62, 7522.90, 7522.90, 7328.62
11/23/99, 7310.66, 7507.04, 7507.04, 7310.66
11/22/99, 7313.86, 7503.66, 7503.66, 7313.86
11/19/99, 7351.99, 7524.63, 7524.63, 7351.99
11/18/99, 7299.20, 7475.82, 7475.82, 7299.20
11/17/99, 7247.27, 7434.09, 7434.09, 7247.27
11/16/99, 7195.29, 7401.61, 7401.61, 7195.29
11/15/99, 7162.84, 7364.02, 7364.02, 7162.84
11/12/99, 7084.09, 7286.35, 7286.35, 7084.09
11/11/99, 7113.55, 7307.38, 7307.38, 7113.55
11/10/99, 7081.87, 7283.08, 7283.08, 7081.87
11/09/99, 7169.93, 7361.35, 7361.35, 7169.93
11/08/99, 7047.83, 7245.38, 7245.38, 7047.83
11/05/99, 7025.46, 7222.75, 7222.75, 7025.46
11/04/99, 7023.41, 7222.90, 7222.90, 7023.41
11/03/99, 6928.62, 7129.08, 7129.08, 6928.62
11/02/99, 6938.06, 7135.80, 7135.80, 6938.06
11/01/99, 6957.13, 7159.27, 7159.27, 6957.13
10/29/99, 6948.86, 7153.14, 7153.14, 6948.86
10/28/99, 6910.07, 7109.27, 7109.27, 6910.07
10/27/99, 6857.21, 7048.96, 7048.96, 6857.21
10/26/99, 6879.60, 7067.80, 7067.80, 6879.60
10/25/99, 6839.52, 7034.57, 7034.57, 6839.52
10/22/99, 6840.48, 7049.00, 7049.00, 6840.48
10/21/99, 6774.06, 6987.73, 6987.73, 6774.06
10/20/99, 6873.68, 7093.48, 7093.48, 6873.68
10/19/99, 6851.80, 7071.51, 7071.51, 6851.80
10/18/99, 6793.03, 7001.04, 7001.04, 6793.03
10/15/99, 6815.55, 7034.61, 7034.61, 6815.55
10/14/99, 6997.67, 7213.02, 7213.02, 6997.67
10/13/99, 7082.81, 7291.15, 7291.15, 7082.81
10/12/99, 7178.96, 7389.87, 7389.87, 7178.96
10/11/99, 7208.82, 7413.22, 7413.22, 7208.82
10/08/99, 7160.42, 7365.85, 7365.85, 7160.42
10/07/99, 7118.78, 7324.31, 7324.31, 7118.78
10/06/99, 6979.93, 7186.83, 7186.83, 6979.93
10/05/99, 6966.63, 7183.92, 7183.92, 6966.63
10/04/99, 6878.70, 7096.48, 7096.48, 6878.70
10/01/99, 6698.06, 6923.61, 6923.61, 6698.06
09/30/99, 6628.98, 6855.50, 6855.50, 6628.98
09/29/99, 6638.44, 6868.99, 6868.99, 6638.44
09/28/99, 6654.04, 6876.63, 6876.63, 6654.04
09/27/99, 6524.99, 6757.49, 6757.49, 6524.99
09/23/99, 6378.07, 6621.08, 6621.08, 6378.07
09/22/99, 6359.64, 6601.27, 6601.27, 6359.64
09/21/99, 6371.81, 6616.38, 6616.38, 6371.81
09/20/99, 6419.78, 6657.53, 6657.53, 6419.78
09/17/99, 6427.71, 6669.40, 6669.40, 6427.71
09/16/99, 6464.53, 6701.68, 6701.68, 6464.53
09/15/99, 6547.86, 6787.65, 6787.65, 6547.86
09/14/99, 6532.65, 6767.95, 6767.95, 6532.65
09/13/99, 6457.58, 6687.11, 6687.11, 6457.58
09/10/99, 6504.05, 6731.32, 6731.32, 6504.05
09/09/99, 6531.41, 6769.53, 6769.53, 6531.41
09/08/99, 6581.64, 6817.80, 6817.80, 6581.64
09/07/99, 6644.18, 6898.41, 6898.41, 6644.18
09/06/99, 6645.54, 6909.77, 6909.77, 6645.54
09/03/99, 6636.61, 6902.90, 6902.90, 6636.61
09/02/99, 6647.00, 6903.56, 6903.56, 6647.00
09/01/99, 6697.73, 6959.96, 6959.96, 6697.73
08/31/99, 6673.17, 6938.11, 6938.11, 6673.17
08/30/99, 6749.02, 7013.96, 7013.96, 6749.02
08/27/99, 6757.60, 7022.74, 7022.74, 6757.60
08/26/99, 6759.99, 7026.71, 7026.71, 6759.99
08/25/99, 6811.04, 7065.69, 7065.69, 6811.04
08/24/99, 6805.14, 7056.91, 7056.91, 6805.14
08/23/99, 6852.45, 7095.02, 7095.02, 6852.45
08/20/99, 6850.67, 7091.88, 7091.88, 6850.67
08/19/99, 6865.42, 7114.37, 7114.37, 6865.42
08/18/99, 6938.07, 7188.30, 7188.30, 6938.07
08/17/99, 6903.64, 7150.18, 7150.18, 6903.64
08/16/99, 6927.98, 7160.40, 7160.40, 6927.98
08/13/99, 6955.09, 7177.07, 7177.07, 6955.09
08/12/99, 6961.63, 7188.26, 7188.26, 6961.63
08/11/99, 6843.72, 7094.08, 7094.08, 6843.72
08/10/99, 6835.16, 7088.32, 7088.32, 6835.16
08/06/99, 6925.02, 7141.60, 7141.60, 6925.02
08/05/99, 6947.61, 7180.59, 7180.59, 6947.61
08/04/99, 6851.70, 7212.10, 7212.10, 6851.70
08/03/99, 6793.83, 7124.03, 7124.03, 6793.83
08/02/99, 6825.39, 7071.01, 7071.01, 6825.39
07/30/99, 6822.68, 7095.91, 7095.91, 6822.68
07/29/99, 6806.28, 7065.14, 7065.14, 6806.28
07/28/99, 6819.79, 7084.52, 7084.52, 6819.79
07/27/99, 6795.57, 7065.14, 7065.14, 6795.57
07/26/99, 6785.65, 7051.75, 7051.75, 6785.65
07/23/99, 6836.53, 7112.48, 7112.48, 6836.53
07/22/99, 6791.96, 7087.59, 7087.59, 6791.96
07/21/99, 6760.38, 7068.60, 7068.60, 6760.38
07/20/99, 6804.96, 7117.58, 7117.58, 6804.96
07/19/99, 6860.64, 7175.90, 7175.90, 6860.64
07/16/99, 6850.44, 7165.97, 7165.97, 6850.44
07/15/99, 6892.46, 7217.15, 7217.15, 6892.46
07/14/99, 6891.85, 7216.25, 7216.25, 6891.85
07/13/99, 6872.17, 7188.47, 7188.47, 6872.17
07/12/99, 6957.08, 7288.13, 7288.13, 6957.08
07/09/99, 6897.24, 7231.30, 7231.30, 6897.24
07/08/99, 6901.22, 7239.07, 7239.07, 6901.22
07/07/99, 6911.34, 7243.90, 7243.90, 6911.34
07/06/99, 6944.92, 7290.90, 7290.90, 6944.92
07/05/99, 7001.10, 7339.47, 7339.47, 7001.10
07/02/99, 6889.49, 7224.86, 7224.86, 6889.49
07/01/99, 6842.40, 7174.82, 7174.82, 6842.40
06/30/99, 6721.15, 7047.96, 7047.96, 6721.15
06/29/99, 6652.72, 6984.85, 6984.85, 6652.72
06/28/99, 6669.26, 7004.35, 7004.35, 6669.26
06/25/99, 6628.11, 6963.03, 6963.03, 6628.11
06/24/99, 6642.53, 6981.06, 6981.06, 6642.53
06/23/99, 6658.69, 7007.46, 7007.46, 6658.69
06/22/99, 6716.61, 7064.57, 7064.57, 6716.61
06/21/99, 6760.53, 7093.73, 7093.73, 6760.53
06/18/99, 6676.75, 6998.15, 6998.15, 6676.75
06/17/99, 6662.18, 6991.52, 6991.52, 6662.18
06/15/99, 6654.38, 6990.00, 6990.00, 6654.38
06/14/99, 6655.48, 6991.43, 6991.43, 6655.48
06/11/99, 6669.50, 7004.33, 7004.33, 6669.50
06/10/99, 6603.39, 6943.52, 6943.52, 6603.39
06/09/99, 6596.52, 6942.27, 6942.27, 6596.52
06/08/99, 6574.80, 6922.15, 6922.15, 6574.80
06/07/99, 6550.31, 6887.47, 6887.47, 6550.31
06/04/99, 6427.22, 6769.28, 6769.28, 6427.22
06/03/99, 6439.41, 6772.44, 6772.44, 6439.41
06/01/99, 6325.47, 6669.14, 6669.14, 6325.47
05/31/99, 6146.74, 6488.78, 6488.78, 6146.74
05/28/99, 6139.59, 6483.35, 6483.35, 6139.59
05/27/99, 6139.05, 6479.17, 6479.17, 6139.05
05/26/99, 6214.93, 6549.88, 6549.88, 6214.93
05/25/99, 6269.14, 6610.60, 6610.60, 6269.14
05/24/99, 6328.99, 6671.24, 6671.24, 6328.99
05/21/99, 6371.14, 6721.71, 6721.71, 6371.14
05/20/99, 6290.86, 6659.12, 6659.12, 6290.86
05/19/99, 6269.46, 6645.38, 6645.38, 6269.46
05/18/99, 6292.79, 6677.99, 6677.99, 6292.79
05/17/99, 6238.67, 6642.68, 6642.68, 6238.67
05/14/99, 6336.33, 6753.92, 6753.92, 6336.33
05/13/99, 6392.29, 6802.31, 6802.31, 6392.29
05/12/99, 6375.67, 6792.79, 6792.79, 6375.67
05/11/99, 6463.28, 6882.98, 6882.98, 6463.28
05/10/99, 6467.82, 6889.98, 6889.98, 6467.82
05/07/99, 6498.27, 6918.52, 6918.52, 6498.27
05/06/99, 6550.45, 6963.47, 6963.47, 6550.45
05/05/99, 6509.56, 6916.41, 6916.41, 6509.56
05/04/99, 6625.99, 7024.32, 7024.32, 6625.99
05/03/99, 6616.09, 7009.60, 7009.60, 6616.09
04/30/99, 6678.44, 7064.69, 7064.69, 6678.44
04/29/99, 6569.72, 6966.98, 6966.98, 6569.72
04/28/99, 6526.63, 6922.65, 6922.65, 6526.63
04/26/99, 6408.49, 6815.40, 6815.40, 6408.49
04/23/99, 6377.38, 6782.19, 6782.19, 6377.38
04/22/99, 6329.51, 6740.45, 6740.45, 6329.51
04/21/99, 6378.93, 6786.03, 6786.03, 6378.93
04/20/99, 6529.83, 6922.20, 6922.20, 6529.83
04/19/99, 6602.82, 6992.67, 6992.67, 6602.82
04/16/99, 6540.38, 6932.34, 6932.34, 6540.38
04/15/99, 6395.72, 6785.36, 6785.36, 6395.72
04/14/99, 6266.53, 6672.78, 6672.78, 6266.53
04/13/99, 6195.92, 6602.10, 6602.10, 6195.92
04/12/99, 6093.54, 6498.24, 6498.24, 6093.54
04/09/99, 6075.07, 6473.96, 6473.96, 6075.07
04/08/99, 6006.08, 6403.43, 6403.43, 6006.08
04/07/99, 6002.99, 6404.02, 6404.02, 6002.99
04/06/99, 6001.65, 6406.77, 6406.77, 6001.65
04/01/99, 5992.99, 6402.61, 6402.61, 5992.99
03/31/99, 5973.43, 6382.54, 6382.54, 5973.43
03/30/99, 6016.01, 6422.86, 6422.86, 6016.01
03/29/99, 6031.77, 6438.96, 6438.96, 6031.77
03/26/99, 6046.37, 6460.55, 6460.55, 6046.37
03/25/99, 6109.10, 6519.17, 6519.17, 6109.10
03/24/99, 6059.68, 6463.33, 6463.33, 6059.68
03/23/99, 6136.40, 6547.37, 6547.37, 6136.40
03/19/99, 6077.88, 6574.86, 6574.86, 6077.88
03/18/99, 6108.30, 6479.65, 6479.65, 6108.30
03/17/99, 6088.16, 6519.83, 6519.83, 6088.16
03/16/99, 5989.51, 6505.63, 6505.63, 5989.51
03/15/99, 6017.52, 6409.80, 6409.80, 6017.52
03/12/99, 5954.11, 6440.07, 6440.07, 5954.11
03/11/99, 5867.47, 6385.11, 6385.11, 5867.47
03/10/99, 5880.22, 6279.55, 6279.55, 5880.22
03/09/99, 5882.73, 6286.57, 6286.57, 5882.73
03/08/99, 5833.34, 6275.16, 6275.16, 5833.34
03/05/99, 5751.51, 6221.55, 6221.55, 5751.51
03/04/99, 5712.63, 6130.67, 6130.67, 5712.63
03/03/99, 5611.24, 6087.54, 6087.54, 5611.24
03/02/99, 5581.34, 5980.24, 5980.24, 5581.34
03/01/99, 5543.50, 5948.01, 5948.01, 5543.50
02/26/99, 5543.50, 5914.63, 5914.63, 5543.50
02/25/99, 5571.02, 5940.73, 5940.73, 5571.02
02/24/99, 5567.83, 5941.76, 5941.76, 5567.83
02/23/99, 5568.74, 5938.03, 5938.03, 5568.74
02/22/99, 5529.44, 5898.28, 5898.28, 5529.44
02/19/99, 5500.67, 5871.67, 5871.67, 5500.67
02/18/99, 5532.95, 5897.84, 5897.84, 5532.95
02/17/99, 5501.06, 5871.27, 5871.27, 5501.06
02/16/99, 5528.28, 5896.84, 5896.84, 5528.28
02/15/99, 5533.30, 5901.45, 5901.45, 5533.30
02/12/99, 5559.37, 5931.86, 5931.86, 5559.37
02/11/99, 5511.55, 5887.12, 5887.12, 5511.55
02/10/99, 5454.42, 5837.55, 5837.55, 5454.42
02/09/99, 5498.29, 5893.41, 5893.41, 5498.29
02/08/99, 5509.23, 5912.13, 5912.13, 5509.23
02/05/99, 5453.67, 5849.31, 5849.31, 5453.67
02/04/99, 5428.46, 5809.52, 5809.52, 5428.46
02/03/99, 5383.65, 5759.31, 5759.31, 5383.65
02/02/99, 5410.60, 5786.25, 5786.25, 5410.60
02/01/99, 5447.85, 5824.30, 5824.30, 5447.85
01/29/99, 5414.79, 5799.13, 5799.13, 5414.79
01/28/99, 5392.00, 5766.85, 5766.85, 5392.00
01/27/99, 5339.27, 5708.99, 5708.99, 5339.27
01/26/99, 5230.07, 5592.22, 5592.22, 5230.07
01/25/99, 5211.31, 5580.90, 5580.90, 5211.31
01/22/99, 5216.30, 5589.58, 5589.58, 5216.30
01/21/99, 5295.28, 5670.06, 5670.06, 5295.28
01/20/99, 5345.63, 5722.29, 5722.29, 5345.63
01/19/99, 5370.28, 5755.54, 5755.54, 5370.28
01/18/99, 5335.61, 5718.71, 5718.71, 5335.61
01/15/99, 5233.25, 5614.75, 5614.75, 5233.25
01/14/99, 5282.77, 5666.28, 5666.28, 5282.77
01/13/99, 5229.28, 5615.60, 5615.60, 5229.28
01/12/99, 5459.57, 5862.97, 5862.97, 5459.57
01/11/99, 5471.30, 5880.28, 5880.28, 5471.30
01/08/99, 5398.30, 5819.10, 5819.10, 5398.30
01/07/99, 5304.66, 5727.45, 5727.45, 5304.66
01/06/99, 5253.79, 5680.72, 5680.72, 5253.79
01/05/99, 5006.19, 5425.24, 5425.24, 5006.19
01/04/99, 4989.21, 5404.90, 5404.90, 4989.21
12/31/98, 5015.72, 5430.48, 5430.48, 5015.72
12/30/98, 5032.90, 5438.32, 5438.32, 5032.90
12/29/98, 5002.67, 5396.46, 5396.46, 5002.67
12/28/98, 4968.40, 5348.79, 5348.79, 4968.40
12/24/98, 4860.53, 5238.82, 5238.82, 4860.53
12/23/98, 4807.01, 5180.73, 5180.73, 4807.01
12/22/98, 4813.98, 5182.15, 5182.15, 4813.98
12/21/98, 4796.74, 5157.72, 5157.72, 4796.74
12/18/98, 4755.56, 5108.72, 5108.72, 4755.56
12/17/98, 4780.49, 5135.59, 5135.59, 4780.49
12/15/98, 4814.18, 5171.72, 5171.72, 4814.18
12/14/98, 4804.21, 5160.05, 5160.05, 4804.21
12/11/98, 4854.78, 5215.40, 5215.40, 4854.78
12/10/98, 4885.02, 5251.36, 5251.36, 4885.02
12/09/98, 4875.04, 5235.98, 5235.98, 4875.04
12/08/98, 4854.74, 5216.28, 5216.28, 4854.74
12/07/98, 4885.57, 5247.59, 5247.59, 4885.57
12/04/98, 4840.97, 5211.66, 5211.66, 4840.97
12/03/98, 4928.72, 5299.24, 5299.24, 4928.72
12/02/98, 5007.15, 5391.61, 5391.61, 5007.15
12/01/98, 4995.72, 5387.67, 5387.67, 4995.72
11/30/98, 5200.18, 5620.86, 5620.86, 5200.18
11/27/98, 5222.44, 5655.75, 5655.75, 5222.44
11/26/98, 5263.87, 5706.27, 5706.27, 5263.87
11/25/98, 5258.09, 5702.07, 5702.07, 5258.09
11/24/98, 5311.77, 5769.99, 5769.99, 5311.77
11/23/98, 5366.63, 5825.33, 5825.33, 5366.63
11/20/98, 5318.17, 5767.80, 5767.80, 5318.17
11/19/98, 5279.39, 5731.62, 5731.62, 5279.39
11/18/98, 5247.66, 5703.91, 5703.91, 5247.66
11/17/98, 5273.42, 5735.71, 5735.71, 5273.42
11/16/98, 5292.08, 5753.62, 5753.62, 5292.08
11/13/98, 5270.24, 5730.69, 5730.69, 5270.24
11/12/98, 5263.20, 5727.37, 5727.37, 5263.20
11/11/98, 5349.32, 5821.64, 5821.64, 5349.32
11/10/98, 5310.94, 5783.86, 5783.86, 5310.94
11/09/98, 5429.18, 5916.06, 5916.06, 5429.18
11/06/98, 5524.10, 6024.29, 6024.29, 5524.10
11/05/98, 5528.46, 6030.66, 6030.66, 5528.46
11/04/98, 5570.15, 6061.26, 6061.26, 5570.15
11/03/98, 5473.07, 5958.97, 5958.97, 5473.07
11/02/98, 5488.36, 5977.54, 5977.54, 5488.36
10/30/98, 5350.76, 5828.32, 5828.32, 5350.76
10/29/98, 5268.17, 5747.33, 5747.33, 5268.17
10/28/98, 5229.62, 5709.25, 5709.25, 5229.62
10/27/98, 5258.96, 5732.12, 5732.12, 5258.96
10/26/98, 5154.34, 5625.04, 5625.04, 5154.34
10/23/98, 5141.20, 5622.00, 5622.00, 5141.20
10/22/98, 5198.50, 5683.58, 5683.58, 5198.50
10/21/98, 5245.55, 5734.92, 5734.92, 5245.55
10/20/98, 5290.18, 5764.91, 5764.91, 5290.18
10/19/98, 5145.72, 5615.08, 5615.08, 5145.72
10/16/98, 5200.69, 5653.30, 5653.30, 5200.69
10/15/98, 4926.66, 5375.42, 5375.42, 4926.66
10/14/98, 4840.61, 5275.52, 5275.52, 4840.61
10/13/98, 4763.66, 5197.45, 5197.45, 4763.66
10/12/98, 4782.78, 5212.82, 5212.82, 4782.78
10/09/98, 4632.63, 5061.76, 5061.76, 4632.63
10/08/98, 4570.22, 5002.99, 5002.99, 4570.22
10/07/98, 4712.28, 5130.85, 5130.85, 4712.28
10/06/98, 4729.01, 5116.61, 5116.61, 4729.01
10/05/98, 4630.81, 5019.76, 5019.76, 4630.81
10/02/98, 4568.12, 4958.54, 4958.54, 4568.12
10/01/98, 4528.07, 4927.04, 4927.04, 4528.07
09/30/98, 4702.59, 5098.60, 5098.60, 4702.59
09/29/98, 4801.26, 5194.35, 5194.35, 4801.26
09/28/98, 4908.42, 5293.44, 5293.44, 4908.42
09/25/98, 4745.75, 5138.52, 5138.52, 4745.75
09/23/98, 4687.91, 5068.93, 5068.93, 4687.91
09/22/98, 4524.03, 4906.69, 4906.69, 4524.03
09/21/98, 4359.51, 4751.63, 4751.63, 4359.51
09/18/98, 4459.50, 4844.45, 4844.45, 4459.50
09/17/98, 4488.53, 4869.02, 4869.02, 4488.53
09/16/98, 4636.35, 5009.49, 5009.49, 4636.35
09/15/98, 4483.66, 4846.30, 4846.30, 4483.66
09/14/98, 4415.60, 4780.79, 4780.79, 4415.60
09/11/98, 4319.95, 4694.44, 4694.44, 4319.95
09/10/98, 4457.16, 4852.71, 4852.71, 4457.16
09/09/98, 4571.00, 4975.30, 4975.30, 4571.00
09/08/98, 4642.85, 5049.96, 5049.96, 4642.85
09/07/98, 4535.84, 4954.33, 4954.33, 4535.84
09/04/98, 4409.38, 4826.90, 4826.90, 4409.38
09/03/98, 4381.82, 4791.10, 4791.10, 4381.82
09/02/98, 4492.19, 4911.53, 4911.53, 4492.19
09/01/98, 4400.29, 4806.96, 4806.96, 4400.29
08/31/98, 4479.85, 4923.35, 4923.35, 4479.85
08/28/98, 4518.99, 4986.32, 4986.32, 4518.99
08/27/98, 4707.45, 5218.63, 5218.63, 4707.45
08/26/98, 4974.11, 5531.96, 5531.96, 4974.11
08/25/98, 5319.28, 5897.61, 5897.61, 5319.28
08/24/98, 5339.41, 6035.10, 6035.10, 5339.41
08/21/98, 5442.89, 6039.16, 6039.16, 5442.89
08/20/98, 5698.57, 6314.39, 6314.39, 5698.57
08/19/98, 5752.76, 6384.38, 6384.38, 5752.76
08/18/98, 5638.17, 6273.35, 6273.35, 5638.17
08/17/98, 5543.21, 6176.84, 6176.84, 5543.21
08/14/98, 5653.62, 6290.95, 6290.95, 5653.62
08/13/98, 5575.80, 6200.25, 6200.25, 5575.80
08/12/98, 5721.20, 6332.68, 6332.68, 5721.20
08/11/98, 5696.83, 6303.68, 6303.68, 5696.83
08/07/98, 6000.11, 6643.32, 6643.32, 6000.11
08/06/98, 6067.58, 6721.77, 6721.77, 6067.58
08/05/98, 6121.74, 6780.40, 6780.40, 6121.74
08/04/98, 6287.32, 6956.00, 6956.00, 6287.32
08/03/98, 6227.11, 6887.71, 6887.71, 6227.11
07/31/98, 6350.31, 7020.43, 7020.43, 6350.31
07/30/98, 6355.92, 7022.17, 7022.17, 6355.92
07/29/98, 6239.01, 6905.72, 6905.72, 6239.01
07/28/98, 6203.20, 6882.86, 6882.86, 6203.20
07/27/98, 6205.08, 6883.71, 6883.71, 6205.08
07/24/98, 6292.42, 6993.62, 6993.62, 6292.42
07/23/98, 6404.82, 7119.83, 7119.83, 6404.82
07/22/98, 6477.58, 7201.40, 7201.40, 6477.58
07/21/98, 6547.72, 7285.04, 7285.04, 6547.72
07/20/98, 6592.69, 7332.53, 7332.53, 6592.69
07/17/98, 6693.81, 7430.98, 7430.98, 6693.81
07/16/98, 6654.41, 7392.47, 7392.47, 6654.41
07/15/98, 6564.88, 7309.37, 7309.37, 6564.88
07/14/98, 6432.64, 7164.49, 7164.49, 6432.64
07/13/98, 6362.01, 7082.75, 7082.75, 6362.01
07/10/98, 6402.57, 7116.32, 7116.32, 6402.57
07/09/98, 6416.33, 7128.00, 7128.00, 6416.33
07/08/98, 6469.21, 7175.52, 7175.52, 6469.21
07/07/98, 6493.89, 7198.07, 7198.07, 6493.89
