Datum;Eröffnungspreis;Tageshoch;Tagestief;Schlusspreis<sup>4</sup>;Diff.%;
"09.06.2006";"3520,74";"3614,21";"3495,91";"3495,91";"-0,69 %";
"12.06.2006";"3496,53";"3523,58";"3448,67";"3487,03";"-0,25 %";
"13.06.2006";"3487,01";"3487,01";"3289,02";"3324,05";"-4,67 %";
"14.06.2006";"3317,78";"3365,29";"3238,69";"3365,29";"+1,24 %";
"16.06.2006";"3366,36";"3565,97";"3365,90";"3431,56";"+1,97 %";
"19.06.2006";"3431,66";"3506,95";"3431,66";"3502,42";"+2,06 %";
"20.06.2006";"3502,65";"3512,44";"3452,22";"3500,22";"-0,06 %";
"21.06.2006";"3500,22";"3525,87";"3485,96";"3512,10";"+0,34 %";
"22.06.2006";"3512,99";"3582,63";"3512,88";"3532,98";"+0,59 %";
"23.06.2006";"3533,11";"3580,43";"3533,11";"3575,29";"+1,20 %";
"26.06.2006";"3575,53";"3605,99";"3575,53";"3594,10";"+0,53 %";
"27.06.2006";"3594,85";"3633,94";"3594,22";"3605,13";"+0,31 %";
"28.06.2006";"3605,13";"3605,13";"3569,91";"3574,97";"-0,84 %";
"29.06.2006";"3575,19";"3625,61";"3575,19";"3619,63";"+1,25 %";
"30.06.2006";"3619,67";"3760,84";"3619,67";"3745,72";"+3,48 %";
"03.07.2006";"3745,95";"3808,00";"3741,88";"3807,80";"+1,66 %";
"04.07.2006";"3808,27";"3835,45";"3775,00";"3799,53";"-0,22 %";
"05.07.2006";"3795,11";"3795,11";"3749,79";"3773,52";"-0,68 %";
"06.07.2006";"3773,54";"3845,50";"3768,93";"3845,50";"+1,91 %";
"07.07.2006";"3845,76";"3863,05";"3789,17";"3811,44";"-0,89 %";
"10.07.2006";"3811,31";"3825,67";"3781,92";"3791,46";"-0,52 %";
"11.07.2006";"3791,51";"3793,74";"3738,01";"3738,01";"-1,41 %";
"12.07.2006";"3737,63";"3796,02";"3737,62";"3783,49";"+1,22 %";
"13.07.2006";"3783,69";"3783,69";"3697,77";"3711,30";"-1,91 %";
"14.07.2006";"3709,81";"3709,81";"3639,85";"3641,03";"-1,89 %";
"17.07.2006";"3640,93";"3644,85";"3547,91";"3605,00";"-0,99 %";
"18.07.2006";"3603,84";"3604,90";"3562,62";"3562,94";"-1,17 %";
"19.07.2006";"3563,96";"3622,87";"3563,36";"3621,40";"+1,64 %";
"20.07.2006";"3622,47";"3713,16";"3622,47";"3639,95";"+0,51 %";
"21.07.2006";"3639,93";"3649,23";"3556,59";"3570,21";"-1,92 %";
"24.07.2006";"3568,67";"3618,07";"3566,11";"3613,61";"+1,22 %";
"25.07.2006";"3613,61";"3668,17";"3613,61";"3646,41";"+0,91 %";
"26.07.2006";"3646,63";"3712,79";"3646,63";"3697,98";"+1,41 %";
"27.07.2006";"3698,35";"3734,61";"3698,35";"3700,48";"+0,07 %";
"28.07.2006";"3700,27";"3716,03";"3684,58";"3711,49";"+0,30 %";
"31.07.2006";"3713,02";"3738,25";"3695,40";"3716,00";"+0,12 %";
"01.08.2006";"3715,56";"3738,06";"3694,23";"3714,50";"-0,04 %";
"02.08.2006";"3714,45";"3739,51";"3705,90";"3739,51";"+0,67 %";
"03.08.2006";"3739,61";"3742,88";"3674,99";"3710,56";"-0,77 %";
"04.08.2006";"3710,61";"3753,73";"3707,94";"3753,73";"+1,16 %";
"07.08.2006";"3753,14";"3753,21";"3718,69";"3728,70";"-0,67 %";
"08.08.2006";"3728,66";"3753,50";"3712,48";"3714,35";"-0,38 %";
"09.08.2006";"3714,30";"3728,65";"3678,13";"3704,78";"-0,26 %";
"10.08.2006";"3700,20";"3708,88";"3662,67";"3706,47";"+0,05 %";
"11.08.2006";"3707,05";"3727,12";"3677,08";"3679,77";"-0,72 %";
"14.08.2006";"3678,83";"3726,66";"3678,36";"3722,63";"+1,16 %";
"16.08.2006";"3722,82";"3778,34";"3722,57";"3778,34";"+1,50 %";
"17.08.2006";"3778,41";"3784,30";"3750,86";"3760,93";"-0,46 %";
"18.08.2006";"3759,70";"3765,92";"3735,83";"3759,73";"-0,03 %";
"21.08.2006";"3759,77";"3770,11";"3729,01";"3730,34";"-0,78 %";
"22.08.2006";"3731,31";"3740,53";"3688,30";"3710,43";"-0,53 %";
"23.08.2006";"3710,48";"3727,32";"3693,61";"3710,41";"-0,00 %";
"24.08.2006";"3712,29";"3717,67";"3685,83";"3694,96";"-0,42 %";
"25.08.2006";"3695,22";"3740,91";"3694,46";"3732,21";"+1,01 %";
"28.08.2006";"3732,36";"3754,18";"3730,80";"3746,58";"+0,39 %";
"29.08.2006";"3747,93";"3768,80";"3727,88";"3728,25";"-0,49 %";
"30.08.2006";"3727,24";"3767,37";"3726,55";"3743,06";"+0,40 %";
"31.08.2006";"3743,16";"3764,03";"3734,88";"3735,64";"-0,20 %";
"01.09.2006";"3736,84";"3796,75";"3736,74";"3788,14";"+1,41 %";
"04.09.2006";"3789,45";"3805,12";"3784,21";"3789,58";"+0,04 %";
"05.09.2006";"3789,88";"3789,88";"3757,00";"3774,61";"-0,40 %";
"06.09.2006";"3774,61";"3776,80";"3719,89";"3727,10";"-1,26 %";
"07.09.2006";"3726,31";"3727,01";"3670,89";"3684,76";"-1,14 %";
"08.09.2006";"3684,76";"3723,17";"3684,76";"3716,15";"+0,85 %";
"11.09.2006";"3716,08";"3718,11";"3670,81";"3677,20";"-1,05 %";
"12.09.2006";"3676,83";"3690,61";"3662,41";"3682,55";"+0,15 %";
"13.09.2006";"3682,12";"3707,43";"3679,03";"3697,01";"+0,39 %";
"14.09.2006";"3694,73";"3731,10";"3689,79";"3729,29";"+0,87 %";
"15.09.2006";"3729,95";"3735,29";"3703,10";"3723,70";"-0,15 %";
"18.09.2006";"3724,94";"3752,42";"3720,34";"3751,45";"+0,75 %";
"19.09.2006";"3752,10";"3757,27";"3716,86";"3721,62";"-0,80 %";
"20.09.2006";"3721,33";"3728,15";"3707,26";"3725,19";"+0,10 %";
"21.09.2006";"3725,14";"3734,55";"3704,64";"3717,31";"-0,21 %";
"22.09.2006";"3717,42";"3722,45";"3679,29";"3679,59";"-1,01 %";
"25.09.2006";"3679,33";"3706,13";"3649,33";"3660,47";"-0,52 %";
"26.09.2006";"3662,17";"3726,38";"3662,16";"3722,95";"+1,71 %";
"27.09.2006";"3724,20";"3815,82";"3724,20";"3812,98";"+2,42 %";
"28.09.2006";"3813,40";"3870,20";"3806,75";"3859,14";"+1,21 %";
"29.09.2006";"3858,06";"3896,81";"3854,82";"3868,27";"+0,24 %";
"02.10.2006";"3868,41";"3870,72";"3768,68";"3777,95";"-2,33 %";
"03.10.2006";"3774,10";"3777,68";"3739,96";"3759,81";"-0,48 %";
"04.10.2006";"3760,07";"3779,29";"3743,36";"3774,51";"+0,39 %";
"05.10.2006";"3774,86";"3841,70";"3774,86";"3836,71";"+1,65 %";
"06.10.2006";"3836,71";"3846,62";"3807,08";"3814,77";"-0,57 %";
"09.10.2006";"3815,22";"3840,87";"3793,46";"3835,35";"+0,54 %";
"10.10.2006";"3835,71";"3898,16";"3835,71";"3895,19";"+1,56 %";
"11.10.2006";"3893,73";"3915,08";"3876,54";"3914,08";"+0,48 %";
"12.10.2006";"3914,15";"3953,83";"3890,42";"3951,89";"+0,97 %";
"13.10.2006";"3952,37";"4020,39";"3952,37";"4010,44";"+1,48 %";
"16.10.2006";"4011,70";"4085,67";"4008,75";"4048,31";"+0,94 %";
"17.10.2006";"4047,56";"4051,43";"4019,66";"4019,80";"-0,70 %";
"18.10.2006";"4019,80";"4048,96";"4011,87";"4044,92";"+0,62 %";
"19.10.2006";"4045,67";"4045,96";"4009,89";"4029,89";"-0,37 %";
"20.10.2006";"4029,59";"4054,36";"4029,55";"4054,21";"+0,60 %";
"23.10.2006";"4052,58";"4062,79";"4031,22";"4051,24";"-0,07 %";
"24.10.2006";"4051,24";"4088,29";"4046,56";"4082,55";"+0,77 %";
"25.10.2006";"4082,59";"4121,81";"4082,27";"4116,96";"+0,84 %";
"27.10.2006";"4116,96";"4162,34";"4107,80";"4107,80";"-0,22 %";
"30.10.2006";"4108,13";"4112,37";"4032,35";"4082,70";"-0,61 %";
"31.10.2006";"4082,72";"4105,50";"4062,57";"4098,28";"+0,38 %";
"02.11.2006";"4097,87";"4108,68";"4064,05";"4090,17";"-0,20 %";
"03.11.2006";"4086,78";"4116,09";"4084,08";"4093,19";"+0,07 %";
"06.11.2006";"4092,85";"4150,14";"4088,28";"4144,44";"+1,25 %";
"07.11.2006";"4145,04";"4158,24";"4094,43";"4097,40";"-1,14 %";
"08.11.2006";"4097,19";"4127,59";"4097,19";"4126,35";"+0,71 %";
"09.11.2006";"4125,65";"4150,10";"4122,48";"4127,39";"+0,03 %";
"10.11.2006";"4127,48";"4128,38";"4079,65";"4113,69";"-0,33 %";
"13.11.2006";"4113,52";"4137,79";"4107,66";"4120,51";"+0,17 %";
"14.11.2006";"4119,81";"4134,89";"4101,58";"4111,28";"-0,22 %";
"15.11.2006";"4111,26";"4124,51";"4091,30";"4109,00";"-0,06 %";
"16.11.2006";"4109,02";"4164,23";"4104,12";"4150,96";"+1,02 %";
"17.11.2006";"4151,31";"4151,31";"4102,25";"4128,25";"-0,55 %";
"20.11.2006";"4127,98";"4129,53";"4071,04";"4101,19";"-0,66 %";
"21.11.2006";"4100,95";"4134,72";"4095,31";"4134,72";"+0,82 %";
"22.11.2006";"4134,50";"4170,51";"4133,11";"4142,46";"+0,19 %";
"23.11.2006";"4142,52";"4147,29";"4111,87";"4116,22";"-0,63 %";
"24.11.2006";"4115,32";"4117,07";"4071,97";"4094,33";"-0,53 %";
"27.11.2006";"4094,01";"4104,29";"4051,60";"4051,60";"-1,04 %";
"28.11.2006";"4051,50";"4051,50";"3999,36";"4005,45";"-1,14 %";
"29.11.2006";"4005,36";"4102,48";"4005,36";"4098,49";"+2,32 %";
"30.11.2006";"4098,97";"4152,90";"4090,92";"4093,26";"-0,13 %";
"01.12.2006";"4092,08";"4164,95";"4092,08";"4145,89";"+1,29 %";
"04.12.2006";"4145,89";"4206,95";"4138,39";"4204,00";"+1,40 %";
"05.12.2006";"4203,87";"4243,86";"4182,01";"4217,83";"+0,33 %";
"06.12.2006";"4217,93";"4257,28";"4217,93";"4256,49";"+0,92 %";
"07.12.2006";"4256,27";"4308,50";"4247,43";"4308,50";"+1,22 %";
"11.12.2006";"4308,88";"4310,08";"4275,35";"4296,33";"-0,28 %";
"12.12.2006";"4296,29";"4310,39";"4288,73";"4297,53";"+0,03 %";
"13.12.2006";"4297,13";"4358,32";"4296,31";"4358,32";"+1,41 %";
"14.12.2006";"4358,32";"4388,56";"4358,32";"4375,52";"+0,39 %";
"15.12.2006";"4375,74";"4437,02";"4375,74";"4437,02";"+1,41 %";
"18.12.2006";"4437,02";"4455,32";"4411,78";"4454,86";"+0,40 %";
"19.12.2006";"4454,98";"4465,02";"4398,74";"4399,75";"-1,24 %";
"20.12.2006";"4399,77";"4453,63";"4396,96";"4449,50";"+1,13 %";
"21.12.2006";"4450,15";"4455,51";"4403,74";"4426,12";"-0,53 %";
"22.12.2006";"4427,38";"4427,38";"4404,46";"4414,90";"-0,25 %";
"27.12.2006";"4414,76";"4455,60";"4402,34";"4455,60";"+0,92 %";
"28.12.2006";"4455,92";"4474,80";"4445,25";"4463,47";"+0,18 %";
"02.01.2007";"4463,29";"4559,53";"4460,84";"4558,96";"+2,14 %";
"03.01.2007";"4561,08";"4577,52";"4539,07";"4565,91";"+0,15 %";
"04.01.2007";"4562,43";"4562,94";"4466,23";"4515,17";"-1,11 %";
"05.01.2007";"4514,65";"4514,65";"4417,28";"4421,55";"-2,07 %";
"08.01.2007";"4419,44";"4422,97";"4348,26";"4381,50";"-0,91 %";
"09.01.2007";"4382,00";"4421,79";"4382,00";"4405,16";"+0,54 %";
"10.01.2007";"4404,05";"4404,38";"4285,34";"4307,07";"-2,23 %";
"11.01.2007";"4306,83";"4381,42";"4302,73";"4372,34";"+1,52 %";
"12.01.2007";"4370,85";"4400,36";"4363,66";"4397,04";"+0,56 %";
"15.01.2007";"4397,34";"4433,49";"4397,26";"4421,76";"+0,56 %";
"16.01.2007";"4422,14";"4427,20";"4377,73";"4381,75";"-0,90 %";
"17.01.2007";"4381,57";"4402,95";"4340,59";"4365,61";"-0,37 %";
"18.01.2007";"4366,03";"4397,62";"4350,44";"4356,79";"-0,20 %";
"19.01.2007";"4357,24";"4399,28";"4343,32";"4394,19";"+0,86 %";
"22.01.2007";"4393,97";"4439,92";"4392,73";"4417,28";"+0,53 %";
"23.01.2007";"4418,13";"4449,39";"4407,50";"4434,58";"+0,39 %";
"24.01.2007";"4434,98";"4465,03";"4432,77";"4462,48";"+0,63 %";
"25.01.2007";"4462,48";"4511,79";"4460,60";"4492,62";"+0,68 %";
"26.01.2007";"4492,91";"4492,99";"4431,30";"4448,96";"-0,97 %";
"29.01.2007";"4449,72";"4462,29";"4430,59";"4462,29";"+0,30 %";
"30.01.2007";"4462,46";"4491,61";"4452,60";"4480,37";"+0,41 %";
"31.01.2007";"4480,13";"4522,01";"4469,37";"4522,01";"+0,93 %";
"01.02.2007";"4522,34";"4575,81";"4519,34";"4566,10";"+0,98 %";
"02.02.2007";"4566,10";"4587,98";"4558,55";"4560,19";"-0,13 %";
"05.02.2007";"4560,12";"4563,98";"4527,54";"4563,98";"+0,08 %";
"06.02.2007";"4563,97";"4571,64";"4547,91";"4556,19";"-0,17 %";
"07.02.2007";"4555,88";"4574,19";"4526,71";"4571,81";"+0,34 %";
"08.02.2007";"4570,84";"4580,66";"4537,51";"4547,44";"-0,53 %";
"09.02.2007";"4547,44";"4560,97";"4540,44";"4554,44";"+0,15 %";
"12.02.2007";"4553,88";"4553,88";"4528,96";"4534,60";"-0,44 %";
"13.02.2007";"4535,16";"4545,28";"4512,66";"4535,69";"+0,02 %";
"14.02.2007";"4535,05";"4578,49";"4535,05";"4578,49";"+0,94 %";
"15.02.2007";"4577,29";"4606,12";"4570,84";"4596,71";"+0,40 %";
"16.02.2007";"4596,60";"4597,19";"4530,45";"4533,01";"-1,39 %";
"19.02.2007";"4531,66";"4617,79";"4525,43";"4611,78";"+1,74 %";
"20.02.2007";"4610,29";"4610,30";"4567,87";"4573,75";"-0,82 %";
"21.02.2007";"4573,04";"4578,00";"4517,55";"4533,93";"-0,87 %";
"22.02.2007";"4533,40";"4572,23";"4531,84";"4569,49";"+0,78 %";
"23.02.2007";"4569,89";"4587,58";"4555,35";"4582,63";"+0,29 %";
"26.02.2007";"4582,47";"4605,08";"4568,63";"4598,56";"+0,35 %";
"27.02.2007";"4596,57";"4596,57";"4359,00";"4372,45";"-4,92 %";
"28.02.2007";"4371,63";"4371,63";"4172,84";"4335,48";"-0,85 %";
"01.03.2007";"4336,71";"4432,81";"4292,77";"4303,36";"-0,74 %";
"02.03.2007";"4303,76";"4365,45";"4303,76";"4346,46";"+1,00 %";
"05.03.2007";"4345,12";"4345,12";"4247,65";"4302,25";"-1,02 %";
"06.03.2007";"4303,54";"4355,13";"4303,46";"4312,51";"+0,24 %";
"07.03.2007";"4312,92";"4377,00";"4312,92";"4368,05";"+1,29 %";
"08.03.2007";"4367,85";"4503,58";"4367,85";"4498,95";"+3,00 %";
"09.03.2007";"4499,56";"4538,51";"4468,14";"4538,51";"+0,88 %";
"12.03.2007";"4539,04";"4557,27";"4481,51";"4483,16";"-1,22 %";
"13.03.2007";"4482,44";"4492,93";"4442,86";"4444,53";"-0,86 %";
"14.03.2007";"4444,17";"4444,17";"4304,65";"4325,39";"-2,68 %";
"15.03.2007";"4325,63";"4429,46";"4325,63";"4429,46";"+2,41 %";
"16.03.2007";"4431,70";"4436,40";"4389,29";"4436,40";"+0,16 %";
"19.03.2007";"4437,01";"4506,90";"4436,95";"4506,90";"+1,59 %";
"20.03.2007";"4506,59";"4526,92";"4483,81";"4506,61";"-0,01 %";
"21.03.2007";"4507,08";"4546,46";"4507,08";"4540,92";"+0,76 %";
"22.03.2007";"4542,15";"4645,82";"4542,15";"4633,75";"+2,04 %";
"23.03.2007";"4633,93";"4655,74";"4595,78";"4654,82";"+0,45 %";
"26.03.2007";"4654,75";"4711,47";"4654,75";"4701,02";"+0,99 %";
"27.03.2007";"4699,80";"4725,93";"4642,97";"4642,97";"-1,23 %";
"28.03.2007";"4643,42";"4643,42";"4600,53";"4609,69";"-0,72 %";
"29.03.2007";"4610,15";"4640,59";"4597,57";"4640,31";"+0,66 %";
"30.03.2007";"4639,41";"4659,08";"4629,18";"4645,50";"+0,11 %";
"02.04.2007";"4648,41";"4674,16";"4639,79";"4674,16";"+0,62 %";
"03.04.2007";"4673,51";"4704,74";"4668,77";"4689,93";"+0,34 %";
"04.04.2007";"4697,00";"4723,70";"4689,25";"4695,50";"+0,12 %";
"05.04.2007";"4695,91";"4729,59";"4677,79";"4683,87";"-0,25 %";
"10.04.2007";"4685,55";"4749,90";"4685,55";"4733,44";"+1,06 %";
"11.04.2007";"4733,22";"4769,47";"4727,77";"4733,07";"-0,01 %";
"12.04.2007";"4733,11";"4733,11";"4649,03";"4672,63";"-1,28 %";
"13.04.2007";"4672,65";"4723,83";"4672,65";"4720,03";"+1,01 %";
"16.04.2007";"4720,63";"4749,35";"4720,63";"4742,04";"+0,47 %";
"17.04.2007";"4742,51";"4747,07";"4695,25";"4707,44";"-0,73 %";
"18.04.2007";"4707,75";"4711,25";"4655,32";"4662,93";"-0,95 %";
"19.04.2007";"4662,47";"4682,81";"4619,22";"4669,31";"+0,14 %";
"20.04.2007";"4666,23";"4733,22";"4666,23";"4717,36";"+1,03 %";
"23.04.2007";"4715,61";"4740,52";"4711,69";"4740,52";"+0,49 %";
"24.04.2007";"4740,65";"4752,53";"4698,08";"4720,46";"-0,42 %";
"25.04.2007";"4717,70";"4761,15";"4717,68";"4750,61";"+0,64 %";
"26.04.2007";"4750,92";"4823,74";"4750,92";"4823,74";"+1,54 %";
"27.04.2007";"4824,53";"4824,53";"4782,03";"4809,50";"-0,30 %";
"30.04.2007";"4800,34";"4800,59";"4738,51";"4738,51";"-1,48 %";
"02.05.2007";"4737,91";"4745,86";"4696,82";"4719,97";"-0,39 %";
"03.05.2007";"4715,67";"4750,70";"4707,89";"4732,26";"+0,26 %";
"04.05.2007";"4732,07";"4753,52";"4721,14";"4726,88";"-0,11 %";
"07.05.2007";"4726,56";"4746,34";"4713,44";"4723,69";"-0,07 %";
"08.05.2007";"4723,76";"4746,15";"4662,73";"4684,22";"-0,84 %";
"09.05.2007";"4683,66";"4724,29";"4683,42";"4724,22";"+0,85 %";
"10.05.2007";"4723,94";"4740,74";"4672,11";"4679,09";"-0,96 %";
"11.05.2007";"4677,56";"4677,56";"4593,95";"4667,71";"-0,24 %";
"14.05.2007";"4670,92";"4682,57";"4644,07";"4681,81";"+0,30 %";
"15.05.2007";"4682,93";"4717,51";"4664,79";"4717,51";"+0,76 %";
"16.05.2007";"4717,08";"4782,73";"4689,25";"4767,25";"+1,05 %";
"18.05.2007";"4767,79";"4826,56";"4765,96";"4818,82";"+1,08 %";
"21.05.2007";"4816,27";"4829,09";"4786,90";"4817,47";"-0,03 %";
"22.05.2007";"4817,05";"4843,34";"4796,07";"4825,25";"+0,16 %";
"23.05.2007";"4824,96";"4884,18";"4824,96";"4883,43";"+1,21 %";
"24.05.2007";"4883,83";"4885,74";"4834,33";"4867,77";"-0,32 %";
"25.05.2007";"4867,15";"4867,15";"4827,98";"4857,30";"-0,22 %";
"29.05.2007";"4860,36";"4884,60";"4841,25";"4884,60";"+0,56 %";
"30.05.2007";"4866,06";"4866,06";"4784,68";"4823,80";"-1,24 %";
"31.05.2007";"4824,32";"4897,18";"4824,32";"4885,38";"+1,28 %";
"01.06.2007";"4885,14";"4933,30";"4884,26";"4916,94";"+0,65 %";
"04.06.2007";"4915,93";"4932,80";"4886,61";"4914,93";"-0,04 %";
"05.06.2007";"4914,91";"4918,13";"4865,60";"4872,31";"-0,87 %";
"06.06.2007";"4872,48";"4875,12";"4780,54";"4780,61";"-1,88 %";
"08.06.2007";"4780,19";"4780,19";"4671,71";"4766,94";"-0,29 %";
"11.06.2007";"4766,84";"4834,44";"4766,84";"4834,44";"+1,42 %";
"12.06.2007";"4832,55";"4859,06";"4795,58";"4798,20";"-0,75 %";
"13.06.2007";"4798,32";"4807,91";"4754,07";"4789,44";"-0,18 %";
"14.06.2007";"4789,84";"4916,44";"4789,84";"4907,40";"+2,46 %";
"15.06.2007";"4908,29";"4969,31";"4908,29";"4967,61";"+1,23 %";
"18.06.2007";"4967,43";"4985,79";"4941,26";"4945,34";"-0,45 %";
"19.06.2007";"4945,81";"4955,98";"4917,78";"4923,29";"-0,45 %";
"20.06.2007";"4923,77";"4972,47";"4920,05";"4956,25";"+0,67 %";
"21.06.2007";"4952,55";"4961,81";"4876,66";"4903,17";"-1,07 %";
"22.06.2007";"4903,29";"4912,65";"4887,55";"4906,93";"+0,08 %";
"25.06.2007";"4906,89";"4907,23";"4833,55";"4834,25";"-1,48 %";
"26.06.2007";"4835,17";"4835,17";"4765,96";"4805,12";"-0,60 %";
"27.06.2007";"4804,62";"4804,62";"4745,42";"4764,03";"-0,86 %";
"28.06.2007";"4764,02";"4828,33";"4764,02";"4817,05";"+1,11 %";
"29.06.2007";"4817,31";"4873,70";"4817,31";"4869,26";"+1,08 %";
"02.07.2007";"4869,80";"4883,38";"4822,54";"4873,11";"+0,08 %";
"03.07.2007";"4873,32";"4915,27";"4863,23";"4905,02";"+0,65 %";
"04.07.2007";"4905,99";"4932,36";"4883,19";"4932,36";"+0,56 %";
"05.07.2007";"4933,56";"4964,41";"4918,71";"4933,57";"+0,02 %";
"06.07.2007";"4931,98";"4971,37";"4924,07";"4971,37";"+0,77 %";
"09.07.2007";"4971,42";"5010,93";"4970,92";"4981,87";"+0,21 %";
"10.07.2007";"4982,43";"5008,14";"4929,58";"4936,94";"-0,90 %";
"11.07.2007";"4936,70";"4936,70";"4854,50";"4868,09";"-1,39 %";
"12.07.2007";"4867,83";"4918,18";"4865,33";"4918,18";"+1,03 %";
"13.07.2007";"4918,21";"4951,42";"4912,38";"4926,07";"+0,16 %";
"16.07.2007";"4925,74";"4945,02";"4916,68";"4925,07";"-0,02 %";
"17.07.2007";"4924,52";"4931,57";"4867,50";"4872,98";"-1,06 %";
"18.07.2007";"4872,70";"4872,70";"4825,50";"4830,17";"-0,88 %";
"19.07.2007";"4828,68";"4906,28";"4828,68";"4888,06";"+1,20 %";
"20.07.2007";"4889,16";"4911,67";"4831,91";"4834,23";"-1,10 %";
"23.07.2007";"4834,25";"4872,70";"4819,26";"4866,04";"+0,66 %";
"24.07.2007";"4865,42";"4884,21";"4820,26";"4820,26";"-0,94 %";
"25.07.2007";"4820,03";"4820,38";"4774,08";"4786,28";"-0,70 %";
"26.07.2007";"4786,40";"4796,06";"4628,00";"4628,00";"-3,31 %";
"27.07.2007";"4626,06";"4629,03";"4531,39";"4567,11";"-1,32 %";
"30.07.2007";"4562,13";"4594,78";"4522,33";"4534,27";"-0,72 %";
"31.07.2007";"4534,86";"4685,41";"4534,86";"4685,24";"+3,33 %";
"01.08.2007";"4684,90";"4684,90";"4577,77";"4617,86";"-1,44 %";
"02.08.2007";"4618,59";"4677,22";"4618,59";"4674,63";"+1,23 %";
"03.08.2007";"4674,58";"4685,14";"4609,03";"4618,43";"-1,20 %";
"06.08.2007";"4617,94";"4617,94";"4540,36";"4552,34";"-1,43 %";
"07.08.2007";"4559,08";"4627,87";"4559,08";"4585,47";"+0,73 %";
"08.08.2007";"4585,61";"4670,31";"4584,69";"4661,17";"+1,65 %";
"09.08.2007";"4661,29";"4672,15";"4549,15";"4591,48";"-1,50 %";
"10.08.2007";"4591,07";"4591,40";"4407,22";"4434,68";"-3,42 %";
"13.08.2007";"4434,23";"4556,15";"4431,68";"4545,63";"+2,50 %";
"14.08.2007";"4545,05";"4569,68";"4501,28";"4529,48";"-0,36 %";
"16.08.2007";"4527,79";"4527,79";"4297,28";"4297,28";"-5,13 %";
"17.08.2007";"4298,72";"4419,91";"4201,31";"4283,05";"-0,33 %";
"20.08.2007";"4283,12";"4396,47";"4283,12";"4354,93";"+1,68 %";
"21.08.2007";"4348,52";"4369,92";"4278,25";"4323,71";"-0,72 %";
"22.08.2007";"4324,33";"4437,64";"4324,33";"4435,60";"+2,59 %";
"23.08.2007";"4436,23";"4523,31";"4436,23";"4484,26";"+1,10 %";
"24.08.2007";"4487,86";"4513,29";"4454,93";"4508,72";"+0,55 %";
"27.08.2007";"4510,38";"4560,08";"4509,95";"4535,99";"+0,60 %";
"28.08.2007";"4534,39";"4539,54";"4475,00";"4497,22";"-0,85 %";
"29.08.2007";"4495,06";"4495,06";"4416,10";"4483,09";"-0,31 %";
"30.08.2007";"4482,37";"4524,62";"4475,51";"4513,48";"+0,68 %";
"31.08.2007";"4513,67";"4585,34";"4513,67";"4579,61";"+1,47 %";
"03.09.2007";"4579,70";"4611,30";"4567,65";"4583,87";"+0,09 %";
"04.09.2007";"4584,31";"4680,98";"4576,76";"4674,36";"+1,97 %";
"05.09.2007";"4675,05";"4675,97";"4580,49";"4580,49";"-2,01 %";
"06.09.2007";"4580,40";"4601,93";"4544,32";"4567,91";"-0,27 %";
"07.09.2007";"4567,71";"4574,91";"4485,56";"4487,09";"-1,77 %";
"10.09.2007";"4487,52";"4501,77";"4423,44";"4427,15";"-1,34 %";
"11.09.2007";"4431,53";"4524,23";"4431,40";"4499,52";"+1,63 %";
"12.09.2007";"4499,58";"4510,50";"4460,40";"4472,77";"-0,59 %";
"13.09.2007";"4472,39";"4513,64";"4451,17";"4512,38";"+0,89 %";
"14.09.2007";"4512,93";"4515,20";"4465,59";"4474,39";"-0,84 %";
"17.09.2007";"4473,39";"4473,45";"4386,04";"4400,55";"-1,65 %";
"18.09.2007";"4401,35";"4474,14";"4401,35";"4457,05";"+1,28 %";
"19.09.2007";"4457,28";"4624,76";"4457,18";"4622,00";"+3,70 %";
"20.09.2007";"4622,91";"4624,35";"4573,32";"4592,54";"-0,64 %";
"21.09.2007";"4592,86";"4625,48";"4574,56";"4582,45";"-0,22 %";
"24.09.2007";"4582,45";"4613,13";"4572,46";"4595,59";"+0,29 %";
"25.09.2007";"4595,80";"4600,82";"4532,14";"4537,05";"-1,27 %";
"26.09.2007";"4537,21";"4563,90";"4530,39";"4532,23";"-0,11 %";
"27.09.2007";"4532,17";"4594,35";"4532,17";"4545,89";"+0,30 %";
"28.09.2007";"4545,80";"4566,41";"4510,44";"4527,30";"-0,41 %";
"01.10.2007";"4527,30";"4563,42";"4509,35";"4563,42";"+0,80 %";
"02.10.2007";"4567,88";"4648,31";"4567,88";"4637,91";"+1,63 %";
"03.10.2007";"4635,04";"4693,73";"4627,85";"4687,09";"+1,06 %";
"04.10.2007";"4687,09";"4763,32";"4660,16";"4753,29";"+1,41 %";
"05.10.2007";"4752,96";"4843,89";"4746,94";"4843,89";"+1,91 %";
"08.10.2007";"4844,41";"4847,33";"4785,48";"4785,48";"-1,21 %";
"09.10.2007";"4785,29";"4797,81";"4768,41";"4786,03";"+0,01 %";
"10.10.2007";"4786,60";"4819,86";"4781,79";"4795,89";"+0,21 %";
"11.10.2007";"4795,82";"4840,69";"4791,99";"4832,62";"+0,77 %";
"12.10.2007";"4831,04";"4858,11";"4785,54";"4858,11";"+0,53 %";
"15.10.2007";"4859,52";"4872,49";"4807,54";"4811,85";"-0,95 %";
"16.10.2007";"4812,02";"4819,34";"4780,77";"4781,64";"-0,63 %";
"17.10.2007";"4781,64";"4844,36";"4777,28";"4844,36";"+1,31 %";
"18.10.2007";"4846,52";"4860,19";"4782,80";"4789,08";"-1,14 %";
"19.10.2007";"4789,47";"4830,92";"4776,90";"4796,48";"+0,15 %";
